NQUEST,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA11,YTA12,YTA2,YTA31,YCA1,YCA2,YTA32,YTA4,YTA5,YL,YTP,YTA3,YTA,YT,YM,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
39095,1,0,0,15600,0,0,0,0,0,0,0,7200,0,0,0,0,15600,0,0,15600,0,7200,352.57094349,46.617328155,308.51466603,0,707.70293767,7907.7029377,23507.702938
39218,1,0,0,20800,0,0,0,0,0,0,2000,9600,0,0,0,0,20800,0,0,20800,0,11600,6.1977405444,186.46931262,150.8149045,0,343.48195767,11943.481958,32743.481958
39227,1,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,7000,9600,6.8175145989,186.46931262,0,0,193.28682722,9793.2868272,16793.286827
39227,2,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,9750
39317,1,12000,0,0,0,0,0,0,0,0,0,11300,0,0,0,12000,0,0,0,0,0,11300,36.372137522,0,658.1660167,0,694.53815422,11994.538154,23994.538154
39317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,14000
39317,3,13983.05,0,0,0,1016.9491525,1016.9491525,0,0,0,0,0,0,0,0,13983.050847,0,0,1016.9491525,1016.9491525,0,0,0,0,0,0,0,0,15000
39317,4,12491.53,0,0,0,908.47457627,908.47457627,0,0,0,0,0,0,0,0,12491.525424,0,0,908.47457627,908.47457627,0,0,0,0,0,0,0,0,13400
39318,1,0,0,0,0,0,0,0,0,0,6700,6841.9464978,0,2600,0,0,0,0,2600,2600,28672.566372,13541.946498,185.02824574,0,5603.0085045,1345.753067,4442.2836832,17984.230181,49256.796553
39318,2,0,0,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,0,3000,3000,1327.4336283,0,0,0,0,0,0,0,4327.4336283
39318,3,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
39488,1,0,0,15600,0,0,0,0,0,0,0,8400,0,0,0,0,15600,0,0,15600,0,8400,21.692091905,0,0,0,21.692091905,8421.6920919,24021.692092
39697,1,0,0,27300,0,0,0,0,0,0,0,7800,0,0,0,0,27300,0,0,27300,0,7800,43.510976648,0,0,0,43.510976648,7843.5109766,35143.510977
39697,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
50231,1,0,0,10140,0,0,0,0,0,0,0,4200,0,0,0,0,10140,0,0,10140,0,4200,0,0,0,0,0,4200,14340
50231,2,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000
51363,1,0,0,8450,0,0,0,0,0,0,0,1455,0,0,0,0,8450,0,0,8450,0,1455,116.53287423,0,0,0,116.53287423,1571.5328742,10021.532874
51544,1,0,0,13000,0,0,0,0,0,0,0,6000,0,0,0,0,13000,0,0,13000,0,6000,1.2395481089,0,0,179.43374227,-178.1941942,5821.8058058,18821.805806
51544,2,0,0,6890,0,0,0,0,0,0,0,0,0,0,0,0,6890,0,0,6890,0,0,0,0,0,0,0,0,6890
51895,1,0,0,16900,0,0,0,0,0,0,0,9600,0,0,0,0,16900,0,0,16900,0,9600,13.944916225,0,0,0,13.944916225,9613.9449162,26513.944916
51895,2,0,0,6760,0,0,0,0,0,0,0,0,0,0,0,0,6760,0,0,6760,0,0,0,0,0,0,0,0,6760
52700,1,0,0,11960,0,0,0,0,0,0,0,4800,0,0,0,0,11960,0,0,11960,0,4800,20.142656769,0,0,0,20.142656769,4820.1426568,16780.142657
52718,1,0,0,6500,0,0,0,0,0,0,0,6000,0,0,0,0,6500,0,0,6500,0,6000,1.8250765943,0,0,0,1.8250765943,6001.8250766,12501.825077
52736,1,0,0,0,0,0,0,0,0,0,0,5600,0,0,6000,0,0,0,6000,6000,0,5600,0,0,0,0,0,5600,11600
53086,1,27000,1270,0,0,0,0,0,0,0,0,9125,0,0,0,28270,0,0,0,0,0,9125,154.94351361,0,0,0,154.94351361,9279.9435136,37549.943514
53202,1,0,0,20500,0,0,0,0,0,0,0,6000,500,0,0,0,20500,-500,-500,20000,0,6000,6.8175145989,69.925992233,0,0,76.743506832,6076.7435068,26076.743507
53234,1,0,0,14950,0,0,0,0,0,0,0,6000,0,0,0,0,14950,0,0,14950,0,6000,154.94351361,0,0,0,154.94351361,6154.9435136,21104.943514
53234,2,0,0,14950,0,0,0,0,0,0,0,0,0,0,0,0,14950,0,0,14950,0,0,0,0,0,0,0,0,14950
53234,3,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,30000
53373,1,0,0,22750,0,0,0,0,0,0,0,8400,0,0,0,0,22750,0,0,22750,0,8400,4.6483054083,0,0,0,4.6483054083,8404.6483054,31154.648305
53373,2,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,16900
53380,1,0,0,14300,0,0,0,0,0,0,0,7200,0,0,0,0,14300,0,0,14300,0,7200,1.5494351361,0,0,0,1.5494351361,7201.5494351,21501.549435
53552,1,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,55.7796649,0,27.597458268,0,83.377123168,83.377123168,13083.377123
53564,1,0,0,0,0,0,0,0,0,0,0,14200,0,1500,0,0,0,0,1500,1500,15000,14200,325.38137858,0,0,0,325.38137858,14525.381379,31025.381379
53997,1,0,0,42156,0,0,0,0,0,0,0,7200,0,0,0,0,42156,0,0,42156,0,7200,37.186443267,0,0,0,37.186443267,7237.1864433,49393.186443
53997,2,40000,0,0,0,0,0,0,0,0,0,0,6000,0,0,40000,0,-6000,-6000,-6000,0,0,0,0,0,0,0,0,34000
55147,1,0,0,5460,0,0,0,0,0,0,0,5400,0,0,0,0,5460,0,0,5460,0,5400,13.944916225,0,0,0,13.944916225,5413.9449162,10873.944916
55147,2,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,16900
55425,1,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,600,600,7500,0,23.505073756,0,0,0,23.505073756,23.505073756,8123.5050738
55636,1,27000,0,0,0,0,0,0,0,0,1400,6200,0,0,0,27000,0,0,0,0,0,7600,37.186443267,0,0,0,37.186443267,7637.1864433,34637.186443
55636,2,20000,1200,0,0,0,0,0,0,0,0,0,0,0,0,21200,0,0,0,0,0,0,0,0,0,0,0,0,21200
55636,3,0,0,13650,0,0,0,0,0,0,0,0,0,0,0,0,13650,0,0,13650,0,0,0,0,0,0,0,0,13650
55774,1,0,0,6500,0,0,0,0,0,0,0,4800,0,0,0,0,6500,0,0,6500,0,4800,12.044755323,0,0,0,12.044755323,4812.0447553,11312.044755
55774,3,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
56251,1,13000,0,0,0,0,0,0,0,0,0,3600,0,0,0,13000,0,0,0,0,0,3600,15.494351361,0,0,0,15.494351361,3615.4943514,16615.494351
56251,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000
56563,1,0,0,10400,0,0,0,0,0,0,0,3600,0,0,0,0,10400,0,0,10400,0,3600,48.922707849,0,0,0,48.922707849,3648.9227078,14048.922708
56563,2,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,6500
56582,1,18200,1000,0,0,0,0,0,0,0,0,5000,0,0,0,19200,0,0,0,0,0,5000,18.593221633,0,59.137410574,0,77.730632208,5077.7306322,24277.730632
56582,2,0,0,16250,0,0,0,0,0,0,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,16250
56603,1,15400,0,0,0,0,0,0,0,0,0,4800,0,0,0,15400,0,0,0,0,0,4800,1.1289862266,0,0,0,1.1289862266,4801.1289862,20201.128986
56603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,5400
56658,1,0,0,22880,0,0,0,0,0,0,0,7200,0,0,0,0,22880,0,0,22880,0,7200,169.2227986,0,0,0,169.2227986,7369.2227986,30249.222799
56677,1,0,0,13871,0,0,0,0,0,0,0,15600,0,0,0,0,13871,0,0,13871,0,15600,4.9829833977,0,0,0,4.9829833977,15604.982983,29475.982983
56677,2,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,14300
56677,3,14521,0,0,0,0,0,0,0,0,0,0,0,0,0,14521,0,0,0,0,0,0,0,0,0,0,0,0,14521
56721,1,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,6400,108.46045953,0,118.27482115,0,226.73528068,6626.7352807,6626.7352807
56721,2,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,16900
56761,1,0,0,20670,0,0,0,0,0,0,0,12000,0,1200,0,0,20670,0,1200,21870,0,12000,433.84183811,0,256.26211249,0,690.1039506,12690.103951,34560.103951
56761,2,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,6500
56761,3,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,21000
56761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,18000
56762,1,0,0,27300,0,0,0,0,0,0,0,6000,0,0,0,0,27300,0,0,27300,0,6000,263.40397314,0,0,0,263.40397314,6263.4039731,33563.403973
57042,1,0,0,7200,0,0,0,0,0,0,0,2400,0,0,0,0,7200,0,0,7200,0,2400,0.6197740544,0,0,0,0.6197740544,2400.6197741,9600.6197741
57138,1,0,0,19800,0,0,0,0,0,0,300,15600,12000,0,0,0,19800,-12000,-12000,7800,0,15900,3.7186443267,0,0,0,3.7186443267,15903.718644,23703.718644
57621,1,0,0,20800,0,0,0,0,0,0,0,13500,0,0,0,0,20800,0,0,20800,0,13500,77.390952191,0,0,0,77.390952191,13577.390952,34377.390952
57621,2,0,0,16250,0,0,0,0,0,0,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,16250
57670,1,21700,0,0,0,0,0,0,0,0,0,9600,0,0,0,21700,0,0,0,0,0,9600,27.88983245,0,0,628.01809795,-600.1282655,8999.8717345,30699.871735
57670,2,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,11000
57670,3,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,11000
57779,1,0,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,12500,15.494351361,0,0,0,15.494351361,12515.494351,12515.494351
57779,2,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,19500
57779,3,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
57962,1,0,0,32500,0,0,0,0,0,0,0,19300,0,0,0,0,32500,0,0,32500,0,19300,10.846045953,0,3334.3765579,0,3345.2226038,22645.222604,55145.222604
57962,2,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,0,0,0,0,22100
60078,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,5200,0,0,0,5200,5200,0,6000,1.5494351361,0,0,0,1.5494351361,6001.5494351,11201.549435
60078,2,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,9600
91071,1,19500,0,0,0,0,0,0,0,0,0,6000,0,0,0,19500,0,0,0,0,0,6000,19.506327814,0,359.54585777,0,379.05218558,6379.0521856,25879.052186
91071,2,18200,0,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200
91079,1,18000,0,0,0,0,0,0,0,0,0,6855,0,500,0,18000,0,0,500,500,0,6855,78.181061461,0,0,0,78.181061461,6933.1810615,25433.181061
91079,2,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
91079,3,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,1000
91081,1,21000,0,0,0,0,0,0,0,0,7200,4800,0,0,0,21000,0,0,0,0,0,12000,5.57796649,0,78.849880766,179.43374227,-95.00589501,11904.994105,32904.994105
91081,2,15517.24,0,0,0,2482.7586207,2482.7586207,0,0,0,0,0,0,0,0,15517.241379,0,0,2482.7586207,2482.7586207,0,0,0,0,0,0,0,0,18000
91081,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000
91095,1,30000,150,0,0,0,0,0,0,0,6500,14000,5000,0,0,30150,0,-5000,-5000,-5000,0,20500,7.7471756805,0,354.82446345,0,362.57163913,20862.571639,46012.571639
111052,1,0,0,9800,0,0,0,0,0,0,0,4200,0,0,0,0,9800,0,0,9800,0,4200,3.0988702722,0,0,0,3.0988702722,4203.0988703,14003.09887
111052,2,0,0,12350,0,0,0,0,0,0,0,0,0,0,0,0,12350,0,0,12350,0,0,0,0,0,0,0,0,12350
145007,1,0,0,0,0,0,0,0,0,0,4000,50000,0,0,0,0,0,0,0,0,0,54000,54.871356099,0,0,0,54.871356099,54054.871356,54054.871356
145007,2,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,25000,0,0,0,0,0,0,0,41800
178001,1,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,16900,0,0,2.4790962178,0,0,0,2.4790962178,2.4790962178,16902.479096
213440,1,0,0,20800,0,0,0,0,0,0,0,7200,0,0,0,0,20800,0,0,20800,0,7200,4.7340418434,0,0,0,4.7340418434,7204.7340418,28004.734042
224048,1,0,0,8307,0,0,0,0,0,0,0,0,0,0,0,0,8307,0,0,8307,0,0,0,0,0,0,0,0,8307
230029,1,0,0,16250,0,0,0,0,0,0,0,3600,0,0,0,0,16250,0,0,16250,0,3600,114.26623057,0,2382.4419093,0,2496.7081399,6096.7081399,22346.70814
230029,2,0,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,7800
230037,1,0,0,19500,0,0,0,0,0,0,0,4500,0,0,0,0,19500,0,0,19500,0,4500,3.0988702722,0,0,314.00904897,-310.9101787,4189.0898213,23689.089821
230037,2,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,16900
237003,1,0,0,22750,0,0,0,0,0,0,0,7300,0,0,0,0,22750,0,0,22750,0,7300,24.790962178,0,0,0,24.790962178,7324.7909622,30074.790962
237003,2,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,23400
244013,1,0,0,10790,0,0,0,0,0,0,0,5400,0,0,0,0,10790,0,0,10790,0,5400,4.977863157,0,0,0,4.977863157,5404.9778632,16194.977863
244013,2,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,11700
244058,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,3600,4.9519686344,0,0,0,4.9519686344,3604.9519686,3604.9519686
244058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000
250005,1,0,0,7200,0,0,0,0,0,0,0,2400,0,0,0,0,7200,0,0,7200,0,2400,0.3098870272,0,0,0,0.3098870272,2400.309887,9600.309887
250005,2,0,0,5388,0,0,0,0,0,0,0,0,0,0,0,0,5388,0,0,5388,0,0,0,0,0,0,0,0,5388
250010,1,0,0,6600,0,0,0,0,0,0,0,0,0,0,7200,0,6600,0,7200,13800,0,0,0,0,0,0,0,0,13800
250010,2,0,0,0,0,7000,0,7000,0,0,0,0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,7000
250039,1,0,0,7200,0,0,0,0,0,0,0,2400,0,0,0,0,7200,0,0,7200,0,2400,0.6197740544,0,0,0,0.6197740544,2400.6197741,9600.6197741
282083,1,0,0,13195,0,0,0,0,0,0,0,0,0,0,0,0,13195,0,0,13195,0,0,2.2542930221,0,0,0,2.2542930221,2.2542930221,13197.254293
282089,1,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,0,0,11400,11.36767096,0,0,0,11.36767096,11411.367671,11411.367671
282089,2,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,18200
284086,1,0,0,8400,0,0,0,0,0,0,0,4200,0,0,0,0,8400,0,0,8400,0,4200,20.142656769,0,0,0,20.142656769,4220.1426568,12620.142657
284086,2,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,14400,0,0,0,0,0,0,0,0,14400
310002,1,0,0,11200,0,0,0,0,0,0,0,5400,0,0,0,0,11200,0,0,11200,0,5400,1.5494351361,0,0,0,1.5494351361,5401.5494351,16601.549435
310005,1,0,0,11180,0,0,0,0,0,0,0,4800,0,0,0,0,11180,0,0,11180,0,4800,15.494351361,0,0,0,15.494351361,4815.4943514,15995.494351
321009,1,0,0,14300,0,0,0,0,0,0,0,4800,0,0,0,0,14300,0,0,14300,0,4800,9.2966108166,46.617328155,269.08972565,0,325.00366462,5125.0036646,19425.003665
321009,2,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,6500
333081,1,0,0,39910,0,0,0,0,0,0,0,7200,0,0,0,0,39910,0,0,39910,0,7200,85.528819513,0,814.37,0,899.89881951,8099.8988195,48009.89882
365034,1,0,0,14400,0,0,0,0,0,0,0,3000,0,0,0,0,14400,0,0,14400,0,3000,7.7471756805,0,0,0,7.7471756805,3007.7471757,17407.747176
387029,1,0,0,32500,0,0,0,0,0,0,0,7200,0,0,0,0,32500,0,0,32500,0,7200,1.5494351361,0,788.1,0,789.64943514,7989.6494351,40489.649435
389084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,1.5494351361
389084,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
500001,1,0,0,16900,0,0,0,0,0,0,2400,8200,0,0,0,0,16900,0,0,16900,0,10600,158.69664462,48.062119007,0,0,206.75876363,10806.758764,27706.758764
500090,1,0,0,16380,0,0,0,0,0,0,0,10800,0,0,0,0,16380,0,0,16380,0,10800,4.6483054083,254.82954398,189.03277429,0,448.51062368,11248.510624,27628.510624
500176,1,0,0,21000,0,0,0,0,0,0,0,900,0,2400,0,0,21000,0,2400,23400,0,900,1.3232712635,0,0,161.49036804,-160.1670968,739.83290322,24139.832903
500176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500669,1,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,25000,5400,53.309508226,0,0,0,53.309508226,5453.3095082,30453.309508
500669,2,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,14000
500674,1,0,0,23508,150,0,0,0,0,0,0,4300,0,0,0,0,23658,0,0,23658,0,4300,210.47069232,0,0,0,210.47069232,4510.4706923,28168.470692
500726,1,18000,0,0,0,2700,2700,0,0,0,0,4800,0,0,0,18000,0,0,2700,2700,0,4800,29.452379949,0,169.44748211,0,198.89986206,4998.8998621,25698.899862
500726,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000
501068,1,0,0,16250,0,0,0,0,0,0,0,4800,0,0,0,0,16250,0,0,16250,0,4800,1.2199136001,0,0,502.41447836,-501.1945648,4298.8054352,20548.805435
501082,1,0,0,18850,0,0,0,0,0,0,0,6900,0,0,0,0,18850,0,0,18850,0,6900,73.540958402,0,0,0,73.540958402,6973.5409584,25823.540958
501694,1,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,11700,0,0,44.516925016,0,0,0,44.516925016,44.516925016,11744.516925
501694,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
502060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,9.2966108166,0,0,0,9.2966108166,9.2966108166,6009.2966108
502355,1,17000,0,0,0,0,0,0,0,0,0,6000,0,0,0,17000,0,0,0,0,0,6000,495.81924355,0,0,0,495.81924355,6495.8192436,23495.819244
502355,3,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000
502364,1,0,0,22800,0,0,0,0,0,0,0,3600,0,0,0,0,22800,0,0,22800,0,3600,92.966108166,0,39.424940383,0,132.39104855,3732.3910485,26532.391049
503560,1,0,0,18200,0,0,0,0,0,0,0,6000,0,0,0,0,18200,0,0,18200,0,6000,21.323964144,0,0,1345.753067,-1324.429103,4675.5708971,22875.570897
503560,2,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,13000
503561,1,0,0,28600,0,0,0,0,0,0,0,17200,0,0,0,0,28600,0,0,28600,0,17200,189.0310866,0,7.881,0,196.9120866,17396.912087,45996.912087
503561,2,0,0,9685,0,0,0,0,0,0,0,0,0,0,0,0,9685,0,0,9685,0,0,0,0,0,0,0,0,9685
503593,1,0,0,16900,0,0,0,0,0,0,0,8400,0,0,0,0,16900,0,0,16900,0,8400,6.1977405444,0,0,0,6.1977405444,8406.1977405,25306.197741
503674,1,0,0,44616,0,0,0,0,0,0,0,8900,0,0,0,0,44616,0,0,44616,0,8900,77.471756805,0,10134.539674,0,10212.011431,19112.011431,63728.011431
503674,2,0,0,22490,0,0,0,0,0,0,0,0,0,0,0,0,22490,0,0,22490,0,0,0,0,0,0,0,0,22490
503788,1,0,0,12948,0,0,0,0,0,0,0,13400,0,0,0,0,12948,0,0,12948,0,13400,157.47256816,0,0,0,157.47256816,13557.472568,26505.472568
503788,2,0,0,10444,0,0,0,0,0,0,0,0,0,0,0,0,10444,0,0,10444,0,0,0,0,0,0,0,0,10444
503931,1,0,0,26000,0,0,0,0,0,0,0,10500,1500,0,0,0,26000,-1500,-1500,24500,0,10500,790.21191941,0,3428.2597019,0,4218.4716213,14718.471621,39218.471621
503931,2,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,26000
504157,1,0,0,16900,0,0,0,0,0,0,0,4800,0,0,0,0,16900,0,0,16900,0,4800,9.9163848711,0,0,0,9.9163848711,4809.9163849,21709.916385
504363,1,0,0,16250,0,0,0,0,0,0,0,0,0,0,0,0,16250,0,0,16250,0,0,3.7186443267,0,0,0,3.7186443267,3.7186443267,16253.718644
504395,1,0,0,20800,0,0,0,0,0,0,0,18000,0,2000,0,0,20800,0,2000,22800,0,18000,94.515543302,0,904.889427,0,999.4049703,18999.40497,41799.40497
504395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,42000
504453,1,22870.34,0,0,0,1129.66,1129.66,0,0,0,0,7000,0,0,0,22870.34,0,0,1129.66,1129.66,0,7000,557.796649,0,867.30880766,2835.0531279,-1409.947671,5590.0523288,29590.052329
504453,2,23870.34,0,0,0,1129.66,1129.66,0,0,0,0,0,0,0,0,23870.34,0,0,1129.66,1129.66,0,0,0,0,0,0,0,0,25000
504453,3,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000
504584,1,0,0,7150,0,0,0,0,0,0,0,4200,0,0,0,0,7150,0,0,7150,0,4200,4.8190909407,0,0,0,4.8190909407,4204.8190909,11354.819091
504730,1,0,0,11700,0,0,0,0,0,0,0,12500,0,0,0,0,11700,0,0,11700,0,12500,30.988702722,0,0,0,30.988702722,12530.988703,24230.988703
504730,2,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,8450,0,0,8450,0,0,0,0,0,0,0,0,8450
504730,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,15000
504792,1,0,0,20800,0,0,0,0,0,0,0,18000,0,0,0,0,20800,0,0,20800,0,18000,154.94351361,139.85198447,78.81,0,373.60549808,18373.605498,39173.605498
504792,2,0,0,16250,0,0,0,0,0,0,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,16250
504889,1,0,0,29900,0,0,0,0,0,0,9840,22800,0,0,0,0,29900,0,0,29900,0,32640,15.494351361,93.234656311,0,0,108.72900767,32748.729008,62648.729008
504921,1,15000,0,0,0,0,0,0,0,0,0,6000,0,0,0,15000,0,0,0,0,0,6000,15.494351361,0,0,0,15.494351361,6015.4943514,21015.494351
504921,2,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000
504937,1,20000,0,0,0,0,0,0,0,0,0,4800,0,0,0,20000,0,0,0,0,0,4800,9.2966108166,0,0,0,9.2966108166,4809.2966108,24809.296611
504937,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
505022,1,0,0,15600,0,0,0,0,0,0,0,4800,0,0,0,0,15600,0,0,15600,0,4800,15.494351361,0,0,0,15.494351361,4815.4943514,20415.494351
505167,1,0,0,15600,0,0,0,0,0,0,0,2400,0,0,0,0,15600,0,0,15600,0,2400,9.2966108166,46.617328155,96.92457532,0,152.83851429,2552.8385143,18152.838514
505228,1,0,0,26000,0,0,0,0,0,0,0,5150,0,0,0,0,26000,0,0,26000,0,5150,9.2966108166,0,39.424940383,0,48.7215512,5198.7215512,31198.721551
505390,1,0,0,0,0,0,0,0,0,0,0,18600,0,700,0,0,0,0,700,700,80000,18600,24.790962178,0,294.23995231,0,319.03091448,18919.030914,99619.030914
505390,2,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,25000
505517,1,0,0,10800,0,0,0,0,0,0,0,6000,0,0,0,0,10800,0,0,10800,0,6000,150.54407823,0,0,0,150.54407823,6150.5440782,16950.544078
505517,2,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,24000,0,0,0,0,0,0,0,0,24000
505525,1,0,0,14400,0,0,0,0,0,0,0,9600,0,0,0,0,14400,0,0,14400,0,9600,32.80291839,0,0,0,32.80291839,9632.8029184,24032.802918
505525,2,0,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,10200,0,0,0,0,0,0,0,0,10200
505525,3,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,10000,0,0,0,0,0,0,0,11500
505534,1,0,0,18200,0,0,0,0,0,0,0,6000,0,0,0,0,18200,0,0,18200,0,6000,216.92091905,0,118.27482115,0,335.1957402,6335.1957402,24535.19574
505534,3,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000
