NQUEST,Y,CN,CD1,CD2,CD,C,S
939718,108764.45495,103400,0,2500,2500,105900,2864.4549508
939732,71702.573007,37310,0,400,400,37710,33992.573007
939740,106012.97343,38600,0,0,0,38600,67412.973429
939743,28539.278444,22260,0,0,0,22260,6279.2784437
939761,20821.692092,14100,0,0,0,14100,6721.6920919
939762,35397.471757,32300,0,0,0,32300,3097.4717568
939764,41312.395481,23900,0,0,0,23900,17412.395481
939779,131987.95613,48700,0,0,0,48700,83287.956133
939780,94847.500612,58600,0,0,0,58600,36247.500612
939802,17503.09887,15800,0,0,0,15800,1703.0988703
939805,36523.241527,17800,0,0,0,17800,18723.241527
939808,2.4790962178,4300,0,0,0,4300,-4297.520904
939812,90849.189678,62000,0,500,500,62500,28349.189678
939817,127399.5707,52635,0,500,500,53135,74264.570703
939868,19601.549435,15700,0,0,0,15700,3901.5494351
939895,154845.81924,164900,0,0,0,164900,-10054.18076
939909,227382.04814,184400,0,0,0,184400,42982.04814
939911,20336.220289,16800,0,0,0,16800,3536.2202888
939925,31102.943927,30500,0,0,0,30500,602.94392676
939928,18530.988703,10700,0,0,0,10700,7830.9887027
939962,56515.675832,28830,0,0,0,28830,27685.675832
939963,220988.03771,57600,0,600,600,58200,162788.03771
939966,55183.234894,22500,0,0,0,22500,32683.234894
939985,34103.739436,19700,0,0,0,19700,14403.739436
940011,228170.29509,93400,0,0,0,93400,134770.29509
940014,48712.395481,24100,0,0,0,24100,24612.395481
940025,115055.71225,44200,0,0,0,44200,70855.712247
940031,153391.66027,64262,0,10000,10000,74262,79129.660273
940038,17021.692092,17000,0,0,0,17000,21.692091905
940047,205345.62769,41900,0,0,0,41900,163445.62769
940049,64800,37500,0,0,0,37500,27300
940050,246945.5773,141600,0,0,0,141600,105345.5773
940055,554329.5885,92800,0,0,0,92800,461529.5885
940065,126282.89214,97500,4000,0,4000,101500,24782.892137
940094,79543.85175,79400,0,800,800,80200,-656.1482498
940120,66299.887027,21900,0,0,0,21900,44399.887027
940145,60243.378791,28500,0,1000,1000,29500,30743.378791
940186,26354.715407,22500,0,0,0,22500,3854.7154069
940191,106650.8309,61980,0,0,0,61980,44670.8309
940213,120079.19315,88500,0,800,800,89300,30779.193154
940241,25652.395372,18300,0,900,900,19200,6452.3953717
940246,142925.7807,137800,0,0,0,137800,5125.7807041
940249,69589.202567,28800,0,0,0,28800,40789.202567
940259,25258.878535,17220,0,0,0,17220,8038.8785352
940270,181057.45743,77500,0,0,0,77500,103557.45743
940274,19527.09887,12240,0,0,0,12240,7287.0988703
940290,25605.270169,15830,0,0,0,15830,9775.270169
940296,102063.10403,25500,0,0,0,25500,76563.104035
940306,44388.194935,41700,0,0,0,41700,2688.1949353
940308,67821.692092,55200,0,0,0,55200,12621.692092
940354,139447.82097,28900,25000,0,25000,53900,85547.820971
940359,81913.944916,43000,0,0,0,43000,38913.944916
940400,43217.755688,18640,0,0,0,18640,24577.755688
940433,49084.997815,26840,0,0,0,26840,22244.997815
940456,37256.321638,21320,0,0,0,21320,15936.321638
940484,64788.688464,36660,0,3000,3000,39660,25128.688464
940489,59358.623258,29700,0,0,0,29700,29658.623258
940504,217437.79449,53355,0,0,0,53355,164082.79449
940513,37523.241527,26000,0,0,0,26000,11523.241527
940519,50806.197741,32500,16700,0,16700,49200,1606.1977405
940549,59615.494351,25300,0,0,0,25300,34315.494351
940554,175273.6961,114400,0,0,0,114400,60873.696103
940559,176800.31115,67743.928628,0,0,0,67743.928628,109056.38252
940565,81471.639552,43560,8000,2500,10500,54060,27411.639552
940586,258685.26108,111400,0,0,0,111400,147285.26108
940589,62335.470691,39400,0,0,0,39400,22935.470691
940598,114251.86391,63400,11200,0,11200,74600,39651.86391
940605,85429.595287,67100,0,0,0,67100,18329.595287
940614,202546.77056,69184,0,0,0,69184,133362.77056
940618,112774.81139,66400,0,1000,1000,67400,45374.811394
940637,110880.24127,57700,50000,0,50000,107700,3180.241273
940639,32992.966108,23400,0,0,0,23400,9592.9661082
940643,355297.57818,179500,0,0,0,179500,175797.57818
940663,37507.69088,31100,0,1000,1000,32100,5407.6908797
940685,176699.81323,81100,0,2000,2000,83100,93599.81323
940689,52103.09887,33200,0,0,0,33200,18903.09887
940724,40929.862869,23240,27000,0,27000,50240,-9310.137131
940738,261462.95385,98900,0,10000,10000,108900,152562.95385
940743,112934.46516,82000,0,0,0,82000,30934.465161
940791,29200.929661,15000,0,0,0,15000,14200.929661
940804,151171.48841,61100,0,0,0,61100,90071.488405
940814,231371.86443,54400,0,0,0,54400,176971.86443
940848,122264.20919,74600,0,0,0,74600,47664.209191
940852,82424.127533,53700,0,1000,1000,54700,27724.127533
940884,137389.74454,66210,0,0,0,66210,71179.744541
940932,51066.310708,26400,0,7600,7600,34000,17066.310708
940943,188797.28549,82000,0,0,0,82000,106797.28549
940957,192255.0214,121400,0,0,0,121400,70855.021395
940958,64809.296611,50200,0,1000,1000,51200,13609.296611
940966,239266.38467,155700,0,0,0,155700,83566.384672
940978,174378.70051,84600,0,0,0,84600,89778.700505
941062,80045.540993,46400,0,0,0,46400,33645.540993
941084,444776.89638,182502.45839,40000,0,40000,222502.45839,222274.43799
941120,153590.70318,100000,0,0,0,100000,53590.703176
941124,142309.42704,46950,20000,0,20000,66950,75359.427038
941134,88702.199949,55400,0,450,450,55850,32852.199949
941156,165283.7866,47000,0,0,0,47000,118283.7866
941168,160036.69497,94000,19000,3000,22000,116000,44036.694973
941239,20300,10840,0,0,0,10840,9460
941244,237536.30048,135400,0,20000,20000,155400,82136.300484
941278,52347.908484,27400,0,0,0,27400,24947.908484
941305,87560.61799,59894,0,2000,2000,61894,25666.61799
941308,54955.602691,28500,0,0,0,28500,26455.602691
941310,85203.151426,62600,0,6600,6600,69200,16003.151426
941314,32200,21700,0,0,0,21700,10500
941349,39000,33960,0,400,400,34360,4640
941363,345970.38372,202591,0,0,0,202591,143379.38372
941433,248672.48599,88600,0,0,0,88600,160072.48599
941464,218535.61103,52500,0,2000,2000,54500,164035.61103
941482,137940.20328,74880,0,0,0,74880,63060.203282
941494,313478.92676,69900,0,0,0,69900,243578.92676
941503,55674.047601,26200,0,0,0,26200,29474.047601
941511,26621.692092,24500,0,0,0,24500,2121.6920919
941583,58649.321152,38096,0,0,0,38096,20553.321152
941592,218540.74995,36560,25000,0,25000,61560,156980.74995
941658,12092.966108,18900,0,0,0,18900,-6807.033892
941661,69626.735281,38700,0,0,0,38700,30926.735281
941662,59814.902134,48400,0,3000,3000,51400,8414.9021338
941736,162744.5246,91600,0,0,0,91600,71144.524601
941821,55714.838571,37200,700,0,700,37900,17814.838571
941837,49984.279583,41100,0,0,0,41100,8884.2795826
941848,611553.33847,89800,0,0,0,89800,521753.33847
941874,36204.391688,15900,0,0,0,15900,20304.391688
941893,314858.24628,92000,0,0,0,92000,222858.24628
941926,10103.718644,12840,0,0,0,12840,-2736.281356
941928,59302.049118,43200,0,0,0,43200,16102.049118
941932,186699.09153,99400,0,0,0,99400,87299.091526
941939,73621.986678,62340,-450,1500,1050,63390,10231.986678
942001,43509.686258,30450,0,0,0,30450,13059.686258
942011,35105.577966,18300,0,0,0,18300,16805.577966
942020,30478.269695,64020,0,0,0,64020,-33541.73031
942053,127413.20562,47600,0,800,800,48400,79013.20562
942056,23890.863432,19600,0,0,0,19600,4290.863432
942057,88701.426568,24420,200,3000,3200,27620,61081.426568
942071,69106.934917,28960,0,0,0,28960,40146.934917
942073,103604.12319,105800,25000,0,25000,130800,-27195.87681
942096,51803.09887,22600,0,0,0,22600,29203.09887
942099,84542.722694,44600,0,4000,4000,48600,35942.722694
942139,107399.74199,47000,0,0,0,47000,60399.74199
942144,61247.909622,102000,0,0,0,102000,-40752.09038
942152,32015.494351,18400,0,0,0,18400,13615.494351
942179,29150.619485,23740,0,0,0,23740,5410.6194851
942182,17326.483054,12000,0,0,0,12000,5326.4830541
942185,32277.471757,15600,0,0,0,15600,16677.471757
942196,202.47909622,14240,0,0,0,14240,-14037.5209
942197,32501.260555,24600,0,1000,1000,25600,6901.2605549
942241,15386.197741,9450,0,0,0,9450,5936.1977405
942245,64195.746578,55600,0,0,0,55600,8595.746578
942248,35940.285314,16800,0,0,0,16800,19140.285314
942250,58201.426568,36700,0,0,0,36700,21501.426568
942251,38470.988703,17800,0,0,0,17800,20670.988703
942256,24061.977405,19200,0,0,0,19200,4861.9774054
942258,620,6420,0,0,0,6420,-5800
942286,29030.988703,12800,0,0,0,12800,16230.988703
942293,54061.977405,43100,0,0,0,43100,10961.977405
942301,87862.058137,33500,0,0,0,33500,54362.058137
942302,12703.09887,11300,0,0,0,11300,1403.0988703
942306,48954.943514,30400,0,0,0,30400,18554.943514
942316,102949.21976,59000,0,0,0,59000,43949.219761
942334,16050,12400,0,0,0,12400,3650
942336,26602.788983,21200,0,700,700,21900,4702.7889832
942337,163619.97087,43400,0,0,0,43400,120219.97087
942339,61084.694488,44800,0,0,0,44800,16284.694488
942340,57870.437865,32300,0,0,0,32300,25570.437865
942345,52162.800411,15250,0,0,0,15250,36912.800411
942376,243109.75518,51480,0,0,0,51480,191629.75518
942381,124411.84696,69100,30000,0,30000,99100,25311.846957
942387,102119.08523,78981.776884,0,0,0,78981.776884,23137.308342
942392,76133.441205,41800,0,0,0,41800,34333.441205
942403,234476.93344,48200,0,0,0,48200,186276.93344
942406,297574.07616,62700,500,0,500,63200,234374.07616
942408,97397.270726,37500,0,0,0,37500,59897.270726
942411,31661.065709,21300,0,0,0,21300,10361.065709
942417,142728.05062,76230.140997,0,0,0,76230.140997,66497.909622
942428,83605.416371,50698.833664,18000,0,18000,68698.833664,14906.582706
942430,104278.17449,64200,0,0,0,64200,40078.174485
942452,248130.79609,55200,0,0,0,55200,192930.79609
942505,17391.256507,15200,0,0,0,15200,2191.2565073
942513,23313.944916,21400,0,0,0,21400,1913.9449162
942514,22815.031462,17800,0,0,0,17800,5015.0314621
942522,13503.09887,15600,0,0,0,15600,-2096.90113
942527,26801.987352,15800,0,0,0,15800,11001.987352
942528,15001.709291,14100,0,0,0,14100,901.70929144
942529,12001.549435,11050,0,0,0,11050,951.54943514
942531,16203.076355,17920,0,0,0,17920,-1716.923645
942537,30075.470628,12600,0,0,0,12600,17475.470628
942553,12843.09887,10790,0,0,0,10790,2053.0988703
942559,11000,12200,0,0,0,12200,-1200
942565,51004.171712,23900,0,0,0,23900,27104.171712
942583,73730.988703,12300,0,0,0,12300,61430.988703
942614,26004.648305,16900,0,200,200,17100,8904.6483054
942619,13510,10400,0,0,0,10400,3110
942655,84785.363901,29100,0,0,0,29100,55685.363901
942662,43123.954811,44000,0,0,0,44000,-876.0451891
942663,66797.173146,48000,0,0,0,48000,18797.173146
942669,36998.142742,21500,0,0,0,21500,15498.142742
942692,9750,11800,0,0,0,11800,-2050
942696,6000,15840,0,0,0,15840,-9840
942707,12303.197741,10450,0,0,0,10450,1853.1977405
942712,29901.549435,11226,0,0,0,11226,18675.549435
942716,62476.767062,41600,0,0,0,41600,20876.767062
942747,103366.36739,49200,0,0,0,49200,54166.367391
942772,14309.296611,15700,0,0,0,15700,-1390.703389
942808,7700,5740,0,0,0,5740,1960
942815,107529.49358,67100,0,0,0,67100,40429.493578
942839,6500.1549435,18688,0,0,0,18688,-12187.84506
942855,11050,12300,0,0,0,12300,-1250
942866,196170.61164,103000,0,0,0,103000,93170.611644
942871,16650,9500,0,0,0,9500,7150
942873,46874.893534,45600,0,0,0,45600,1274.8935337
942893,57515.494351,30350,0,0,0,30350,27165.494351
942896,50465.101176,39800,0,0,0,39800,10665.101176
942903,9750,5264,0,0,0,5264,4486
942907,11750.619774,10220,0,0,0,10220,1530.6197741
942918,57709.042835,21000,0,0,0,21000,36709.042835
942942,39098.396361,29600,0,0,0,29600,9498.3963606
942943,29300,19200,0,0,0,19200,10100
942951,48980,17280,0,0,0,17280,31700
942961,55203.09887,18100,0,0,0,18100,37103.09887
942969,65767.608225,56800,0,0,0,56800,8967.6082247
942981,44906.197741,23900,0,500,500,24400,20506.197741
943000,31500,24300,0,0,0,24300,7200
943006,174992.96611,137500,0,0,0,137500,37492.966108
943007,33461.977405,21500,0,0,0,21500,11961.977405
943013,7200,12960,0,0,0,12960,-5760
943020,25100,23400,0,0,0,23400,1700
943026,41565.494351,22362,0,0,0,22362,19203.494351
943040,36127.889832,15700,20000,0,20000,35700,427.88983245
943095,10300,11600,0,0,0,11600,-1300
943106,36330.988703,37380,0,0,0,37380,-1049.011297
943120,17553.408757,15600,0,0,0,15600,1953.4087573
943121,70525.750216,46600,0,0,0,46600,23925.750216
943157,39024.937636,39000,0,0,0,39000,24.937636212
943211,22800,15520,0,300,300,15820,6980
943226,59400,59800,0,0,0,59800,-400
943241,17506.197741,23500,0,1000,1000,24500,-6993.802259
943280,22970.846046,21608,0,500,500,22108,862.84604595
943283,166653.80504,106874.12602,10000,2000,12000,118874.12602,47779.679027
943284,32800,28600,0,0,0,28600,4200
943302,20021.692092,12200,0,0,0,12200,7821.6920919
943328,110300,80000,0,2000,2000,82000,28300
943367,11400,9100,0,0,0,9100,2300
943387,45278.318959,38200,0,0,0,38200,7078.3189587
943390,37192.236485,26800,0,0,0,26800,10392.236485
943453,34003.09887,22700,0,0,0,22700,11303.09887
943471,17003.09887,29400,0,0,0,29400,-12396.90113
943496,10801.859322,13000,0,0,0,13000,-2198.140678
943513,25801.859322,24760,0,400,400,25160,641.85932216
943517,42600.75095,29200,0,0,0,29200,13400.75095
943525,35164.570323,35800,0,500,500,36300,-1135.429677
943526,21339.813798,21400,0,0,0,21400,-60.18620207
943577,34077.471757,33600,0,0,0,33600,477.47175681
943616,28201.280408,21950,0,0,0,21950,6251.2804082
943618,25809.296611,20800,0,0,0,20800,5009.2966108
943620,21505.070954,23300,0,0,0,23300,-1794.929046
943623,42809.394464,22400,0,0,0,22400,20409.394464
943625,20000,15860,0,0,0,15860,4140
943626,13000,17100,0,0,0,17100,-4100
943629,54023.930152,50400,0,0,0,50400,3623.9301524
943632,72021.283888,43500,0,0,0,43500,28521.283888
943634,124500,35050,0,0,0,35050,89450
943638,35078.16509,26900,0,0,0,26900,8178.1650901
943645,19000,15800,0,0,0,15800,3200
943653,5000,21800,0,0,0,21800,-16800
943657,9600,9600,0,0,0,9600,0
943694,21406.197741,11040,0,0,0,11040,10366.197741
943739,18904.648305,17100,0,0,0,17100,1804.6483054
943780,15005.577966,14500,0,0,0,14500,505.57796649
943791,24609.296611,18400,0,0,0,18400,6209.2966108
943851,24806.507628,20500,0,500,500,21000,3806.5076276
943858,27012.395481,21700,0,0,0,21700,5312.3954811
943860,42220.219065,31300,0,0,0,31300,10920.219065
943863,10000.929661,12900,0,0,0,12900,-2899.070339
943881,29803.09887,19800,0,0,0,19800,10003.09887
943901,14401.394492,14100,0,300,300,14400,1.3944916225
943909,24219.618973,20700,0,0,0,20700,3519.6189726
943955,58867.937117,33300,15000,1500,16500,49800,9067.9371167
943973,131341.28927,47700,0,0,0,47700,83641.289267
943974,129658.83211,61242.43136,0,0,0,61242.43136,68416.400755
943975,265775.47025,113200,0,0,0,113200,152575.47025
943996,80887.808219,26700,0,0,0,26700,54187.808219
944009,34409.712497,21200,0,500,500,21700,12709.712497
944012,48143.602887,27200,0,0,0,27200,20943.602887
944016,34704.648305,27600,0,0,0,27600,7104.6483054
944020,66744.182993,51200,0,4000,4000,55200,11544.182993
944036,47452.838426,26200,0,0,0,26200,21252.838426
944039,85723.20985,43600,0,600,600,44200,41523.20985
944047,23400,17400,0,0,0,17400,6000
944062,38205.577966,15000,0,2000,2000,17000,21205.577966
944066,13403.718644,15000,0,350,350,15350,-1946.281356
944067,79241.403065,32800,0,0,0,32800,46441.403065
944081,69137.186443,34000,0,0,0,34000,35137.186443
944083,11755.779665,18300,0,0,0,18300,-6544.220335
944089,11880,11120,0,0,0,11120,760
944099,141222.9135,88043.158246,0,0,0,88043.158246,53179.755255
944102,264513.81388,269700,0,25000,25000,294700,-30186.18612
944105,221014.26568,90200,0,3000,3000,93200,127814.26568
944107,60571.864433,41700,0,0,0,41700,18871.864433
944108,211038.78939,59000,22000,0,22000,81000,130038.78939
944121,106254.21239,39290,0,0,0,39290,66964.212388
944129,22136.181197,22700,5000,800,5800,28500,-6363.818803
944131,564466.39062,71460,0,0,0,71460,493006.39062
944136,191059.45903,46400,0,20000,20000,66400,124659.45903
944142,32618.499501,22180,0,0,0,22180,10438.499501
944145,43648.694623,31240,0,0,0,31240,12408.694623
944148,9765.4943514,8384,0,0,0,8384,1381.4943514
944155,21540.285314,16396,0,0,0,16396,5144.2853135
944156,22840.285314,17900,0,0,0,17900,4940.2853135
944158,17821.692092,16000,0,0,0,16000,1821.6920919
944191,46283.997723,29400,0,0,0,29400,16883.997723
944247,10001.740111,16800,0,0,0,16800,-6798.259889
944332,25930.846046,19600,0,0,0,19600,6330.846046
944335,23044.817618,13600,0,0,0,13600,9444.8176176
944337,43160.42797,19100,0,650,650,19750,23410.42797
944346,30702.19386,27100,0,0,0,27100,3602.1938604
944348,47200.619774,35800,0,0,0,35800,11400.619774
944349,20407.747176,16600,0,0,0,16600,3807.7471757
944359,9503.7186443,11440,0,0,0,11440,-1936.281356
944383,392073.93077,83940,0,5000,5000,88940,303133.93077
944392,30130.988703,17660,0,300,300,17960,12170.988703
944395,34725.361589,19100,0,0,0,19100,15625.361589
944404,46512.040643,28500,0,0,0,28500,18012.040643
944405,33873.815655,16900,0,500,500,17400,16473.815655
944415,26620.457886,15600,540,0,540,16140,10480.457886
944418,21209.761051,21500,0,0,0,21500,-290.2389486
944420,58187.10092,31940,0,2000,2000,33940,24247.10092
944425,6004.8917304,9360,0,100,100,9460,-3455.10827
944428,14621.692092,11700,0,0,0,11700,2921.6920919
944440,6003.0988703,6400,0,300,300,6700,-696.9011297
944442,158051.22801,36000,0,5000,5000,41000,117051.22801
944479,66615.494351,26900,0,0,0,26900,39715.494351
944490,12600,11400,0,0,0,11400,1200
944491,16427.648924,14100,0,0,0,14100,2327.6489244
944498,28781.429911,19665,0,0,0,19665,9116.4299106
944514,78300,34200,0,0,0,34200,44100
944526,26020.142657,26900,0,1400,1400,28300,-2279.857343
944535,87492.669257,23500,0,0,0,23500,63992.669257
944561,13300,9300,0,0,0,9300,4000
944575,52341.922553,48200,0,0,0,48200,4141.9225531
944579,13717.241527,9300,0,0,0,9300,4417.241527
944585,34180.158046,22300,0,0,0,22300,11880.158046
944589,49630.935495,48200,16000,1000,17000,65200,-15569.06451
944603,8400,8560,0,0,0,8560,-160
944619,35244.648305,14700,0,500,500,15200,20044.648305
944620,66092.966108,31400,0,2000,2000,33400,32692.966108
944621,12001.549435,11700,0,0,0,11700,301.54943514
944627,81305.183695,28500,0,1200,1200,29700,51605.183695
944666,50220.884606,33700,0,0,0,33700,16520.884606
944671,24612.085594,18000,0,0,0,18000,6612.0855941
944673,64810.888359,24900,0,0,0,24900,39910.888359
944674,18609.296611,19600,0,0,0,19600,-990.7033892
944675,19030.988703,14700,0,0,0,14700,4330.9887027
944681,66372.299369,17280,0,0,0,17280,49092.299369
944682,67496.880367,23760,0,0,0,23760,43736.880367
944692,22965.478469,15600,0,0,0,15600,7365.4784685
944694,44193.836435,14660,0,0,0,14660,29533.836435
944695,35499.582375,12440,0,0,0,12440,23059.582375
944699,10203.20458,8200,0,0,0,8200,2003.2045797
944702,41277.482667,16700,0,0,0,16700,24577.482667
