NQUEST,RCDOM,RCDOMAN,RCACC,RCPATTOA,RCPATTOB,RCMES19,RCAMM19,RCMES20,RCAMM20,RCANNI,RCANNI1,MISCOVID3,MISCOVIDV3,MISCOVID4,MISCOVIDV4,MISCOVID5,MISCOVIDV5,VARRED,VARREDA,VARREDB,VARREDCOME1,VARREDCOME2,VARREDCOME3,VARREDCOME4,VARREDCOME5,VARREDCOME6,VARREDFINE,VARREDFINEA,VARREDFINEB,ASPRED,IMPCOVID1,IMPCOVID2,IMPCOVID3,IMPCOVID4,DOCSEZB
955106,2,,,,,,,,,5,,2,,2,,2,,3,,10000,2,2,2,2,2,2,2,,,1,2,2,1,2,1
955110,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
955111,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955121,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955132,2,,,,,,,,,0,,2,,2,,2,,3,,20000,1,1,1,1,2,1,3,,20000,1,2,1,1,2,1
955150,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955151,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,3,,10000,1,2,2,1,2,2
955152,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955156,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955158,2,,,,,,,,,0,,2,,2,,2,,3,,10000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
955163,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955166,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955167,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955172,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955175,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955176,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955179,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955183,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955194,1,1,2,,,,,,,5,,2,,2,,1,250,3,,16000,1,2,2,1,2,1,2,,,2,2,1,1,2,2
955204,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955216,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955219,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955224,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955228,2,,,,,,,,,1,,2,,,,2,,3,,3000,2,2,2,2,2,2,2,,,1,2,2,1,2,2
955233,2,,,,,,,,,1,,2,,1,210,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955234,3,,,,,,,,,,,2,,2,,2,,3,,6000,2,2,2,2,2,1,3,,6000,1,2,1,1,2,2
955235,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,1,2
955237,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955238,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955240,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955244,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955246,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955248,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955249,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955254,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,1
955264,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955265,2,,,,,,,,,0,,2,,2,,2,,3,,40000,2,2,2,2,2,2,2,,,1,2,2,2,2,2
955267,2,,,,,,,,,2,,2,,2,,1,500,2,,,,,,,,,2,,,1,1,2,1,2,2
955271,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
955273,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955274,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955293,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
955296,2,,,,,,,,,0,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955301,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955304,2,,,,,,,,,,1,2,,2,,2,,3,,50000,2,1,1,2,2,1,2,,,2,2,1,1,2,2
955307,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,3,,10000,1,2,2,1,2,2
955308,2,,,,,,,,,8,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955310,2,,,,,,,,,0,,2,,2,,1,500,3,,30000,1,1,2,1,1,1,2,,,1,1,2,2,2,2
955311,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955312,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955315,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,1,2
955317,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955319,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
955322,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955324,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955325,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955327,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,1
955332,2,,,,,,,,,5,,2,,2,,2,,3,,20000,2,1,2,1,2,2,3,,20000,2,2,2,1,2,2
955333,2,,,,,,,,,0,,2,,2,,2,,3,,20000,2,2,2,2,2,1,3,,20000,1,2,1,1,2,2
955334,2,,,,,,,,,0,,2,,2,,2,,3,,30000,2,2,2,1,2,1,3,,20000,1,2,1,1,2,2
955335,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955342,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955344,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955345,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955346,2,,,,,,,,,1,,2,,2,,2,,3,,5000,2,2,2,1,1,2,2,,,2,2,1,2,2,2
955348,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955354,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955361,2,,,,,,,,,2,,2,,1,1200,2,,1,35000,,,,,,,,3,,10000,2,2,2,2,2,1
955364,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955368,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955373,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955425,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955426,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
955429,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955431,2,,,,,,,,,6,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955435,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
955472,2,,,,,,,,,2,,2,,2,,1,500,2,,,,,,,,,2,,,2,2,2,2,2,2
955487,2,,,,,,,,,0,,2,,,,2,,3,,2500,2,1,2,1,2,1,3,,30000,4,2,2,2,2,2
955488,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955529,2,,,,,,,,,5,,2,,,,2,,3,,40000,2,2,2,1,2,1,3,,40000,1,1,2,2,2,2
955544,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955555,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955558,1,3,1,2,2,8,690,12,320,,1,2,,2,,1,200,2,,,,,,,,,3,,400,4,2,1,2,2,2
955560,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,1,20000,,2,2,2,2,2,2
955579,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
955598,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955621,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955624,2,,,,,,,,,10,,2,,2,,2,,3,,2000,2,2,2,2,2,2,3,,3000,1,2,2,1,2,2
955635,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,1,1,2,2
955642,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
955653,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,1,2,2
955677,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955679,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955680,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
955685,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
955702,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955710,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955717,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955720,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955732,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
955743,2,,,,,,,,,1,,2,,2,,2,,3,,300000,2,2,2,1,2,2,2,,,1,2,2,2,2,2
955750,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
955753,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
955757,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
955763,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955777,2,,,,,,,,,2,,2,,1,900,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955778,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955782,2,,,,,,,,,10,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955797,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955804,2,,,,,,,,,2,,2,,2,,2,,3,,70000,2,1,2,1,2,1,3,,30000,1,2,1,1,1,2
955833,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955839,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955853,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955865,2,,,,,,,,,1,,2,,2,,2,,3,,10000,2,2,2,2,2,1,2,,,2,2,2,2,2,1
955874,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955875,2,,,,,,,,,3,,2,,2,,2,,5,,,,,,,,,2,,,1,2,2,2,2,2
955886,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955919,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,1,2,2,2
955920,2,,,,,,,,,,1,2,,2,,2,,3,,30000,2,1,2,1,2,1,3,,35000,1,2,2,1,2,2
955935,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955960,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
955977,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955979,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955983,2,,,,,,,,,2,,2,,2,,1,960,3,,10000,2,2,2,2,2,1,3,,10000,1,2,2,1,2,2
955986,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
955997,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956006,2,,,,,,,,,1,,2,,1,1000,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
956017,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956041,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
956056,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956081,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956098,2,,,,,,,,,1,,2,,1,600,2,,3,,15000,1,2,2,1,2,1,1,20000,,3,2,2,1,2,2
956118,2,,,,,,,,,3,,2,,1,800,1,500,2,,,,,,,,,2,,,1,2,2,2,2,2
956130,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956141,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956147,2,,,,,,,,,2,,2,,1,900,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956170,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956198,2,,,,,,,,,1,,2,,2,,2,,3,,5000,2,2,2,2,2,1,2,,,1,2,2,2,2,2
956207,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,3,,3000,1,2,1,2,2,2
956223,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
956225,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956234,2,,,,,,,,,10,,2,,2,,2,,3,,75000,2,2,1,1,2,1,2,,,1,2,2,1,2,2
956237,2,,,,,,,,,0,,2,,2,,2,,3,,5000,2,1,1,2,1,1,2,,,1,2,2,1,2,1
956247,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,1
956251,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956254,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956258,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956262,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956279,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956318,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956322,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956326,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956353,2,,,,,,,,,,1,2,,2,,1,500,2,,,,,,,,,2,,,3,2,2,2,1,2
956356,2,,,,,,,,,4,,2,,2,,2,,3,,20000,2,2,2,2,2,2,3,,10000,2,2,1,1,2,2
956365,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956366,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956376,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956399,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956445,1,1,1,1,2,12,500,4,500,2,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956446,2,,,,,,,,,10,,2,,1,900,2,,3,,3000,1,1,1,1,2,1,3,,6000,2,2,2,2,2,2
956449,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
956454,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956455,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956457,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,4,2,2,2,2,2
956459,3,,,,,,,,,,,2,,2,,2,,3,,4000,2,2,1,1,2,1,2,,,2,2,2,2,2,2
956460,1,3,1,1,1,12,1000,12,1000,,1,2,,,,1,750,5,,,,,,,,,4,,,3,2,2,2,2,2
956467,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956468,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956474,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956475,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956507,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956523,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956548,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
956558,3,,,,,,,,,,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956579,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956581,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956606,2,,,,,,,,,1,,2,,,,2,,3,,1500,2,2,2,2,2,2,3,,1500,1,1,2,2,2,2
956619,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956631,1,2,1,2,2,,,8,750,,1,2,,,,1,100,3,,1000,1,2,2,2,2,1,4,,,4,2,2,2,2,2
956645,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956660,2,,,,,,,,,3,,2,,2,,1,500,3,,1500,2,2,2,2,2,2,2,,,1,2,2,2,1,2
956665,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956672,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956691,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
956693,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956762,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,1,1,1,2,2,2
956780,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956781,2,,,,,,,,,2,,2,,2,,2,,3,,50000,2,2,2,1,1,1,1,20000,,1,2,2,1,2,1
956783,2,,,,,,,,,10,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956797,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956800,2,,,,,,,,,0,,2,,2,,2,,3,,20000,2,2,2,1,2,2,3,,10000,1,2,1,2,2,2
956801,2,,,,,,,,,0,,2,,2,,2,,3,,30000,2,2,1,1,1,1,3,,50000,1,2,2,1,2,1
956807,2,,,,,,,,,,1,2,,2,,2,,3,,9000,2,2,2,1,2,1,2,,,2,2,1,2,2,2
956826,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,1,2,2
956838,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,1,2,2
956863,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956879,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956886,2,,,,,,,,,1,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
956888,2,,,,,,,,,0,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,1,2,2
956892,2,,,,,,,,,1,,2,,2,,2,,3,,5000,1,2,2,1,1,1,3,,7000,1,1,1,1,2,2
956895,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956896,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
956898,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
956899,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,1,2,2,2
956904,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,3,2,2,2,2,2
956905,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956906,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956916,1,1,2,,,,,,,2,,2,,2,,2,,3,,2000,2,2,2,2,1,2,3,,1500,1,2,2,2,2,2
956918,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956921,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956923,2,,,,,,,,,2,,2,,2,,2,,3,,1200,2,1,2,2,2,2,3,,1000,1,2,2,2,2,2
956938,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
956939,2,,,,,,,,,5,,2,,2,,2,,2,,,,,,,,,2,,,3,1,2,1,2,2
956974,2,,,,,,,,,,1,2,,2,,2,,4,,,,,,,,,4,,,1,2,2,2,2,2
956975,2,,,,,,,,,,1,2,,2,,2,,5,,,,,,,,,5,,,5,2,2,2,2,2
956986,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,1,2,2,2
956990,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957002,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957007,1,3,1,2,2,6,497,12,497,,1,2,,,,2,,2,,,,,,,,,4,,,3,2,2,2,2,2
957009,2,,,,,,,,,2,,2,,2,,1,500,3,,25000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
957010,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957013,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957020,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957023,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957033,2,,,,,,,,,10,,2,,1,2400,2,,2,,,,,,,,,1,50000,,2,1,2,2,2,2
957046,2,,,,,,,,,1,,2,,2,,2,,3,,1000,2,2,2,2,1,2,3,,500,2,2,2,1,2,2
957048,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957050,1,2,1,2,2,,,12,500,1,,2,,,,1,400,3,,3000,2,2,1,1,1,1,3,,1000,1,1,2,2,2,2
957051,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957052,2,,,,,,,,,2,,2,,2,,2,,3,,3000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
957057,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957061,1,2,1,2,2,,,12,1100,,1,2,,,,2,,4,,,,,,,,,4,,,1,2,2,2,2,2
957092,2,,,,,,,,,3,,2,,2,,2,,3,,1500,1,2,2,2,1,1,3,,2000,2,2,1,1,2,2
957093,2,,,,,,,,,2,,2,,2,,2,,3,,200,2,2,2,2,1,1,3,,200,4,2,2,1,2,2
957094,1,2,2,,,,,,,3,,2,,2,,2,,3,,12000,1,2,1,2,1,1,3,,10000,1,2,1,1,2,2
957095,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,3,,50,1,2,2,2,2,2
957097,1,1,2,,,,,,,2,,2,,,,2,,3,,1000,1,2,1,2,1,1,4,,,4,2,2,2,2,2
957098,2,,,,,,,,,2,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957137,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957154,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,1
957158,1,3,1,2,2,12,600,8,600,2,,2,,,,2,,3,,4000,1,2,2,1,2,2,2,,,1,1,2,2,2,2
957174,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,1,2,1
957206,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957217,2,,,,,,,,,3,,2,,,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957225,2,,,,,,,,,2,,2,,2,,2,,3,,20000,1,2,2,2,2,2,3,,10000,2,2,1,1,2,2
957234,2,,,,,,,,,,1,2,,2,,2,,3,,50000,2,2,2,1,2,1,2,,,1,2,2,1,2,2
957238,2,,,,,,,,,3,,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957258,3,,,,,,,,,,,2,,,,2,,3,,500,2,2,2,2,2,2,3,,1500,3,2,2,2,2,2
957262,2,,,,,,,,,5,,2,,,,2,,2,,,,,,,,,3,,3000,1,2,2,2,2,2
957264,3,,,,,,,,,,,2,,,,2,,3,,1000,2,2,2,2,2,2,2,,,2,2,2,2,2,2
957284,3,,,,,,,,,,,2,,2,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957296,2,,,,,,,,,,1,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957303,2,,,,,,,,,,1,2,,2,,2,,3,,7000,2,2,2,2,2,2,2,,,2,2,2,1,2,2
957306,2,,,,,,,,,2,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957307,2,,,,,,,,,,1,2,,2,,2,,2,,,,,,,,,2,,,2,2,2,2,2,2
957313,3,,,,,,,,,,,2,,,,2,,2,,,,,,,,,2,,,1,2,2,2,2,2
957315,2,,,,,,,,,1,,2,,2,,2,,2,,,,,,,,,3,,11000,2,2,2,2,2,2
957333,2,,,,,,,,,2,,2,,2,,2,,3,,10000,2,2,2,2,2,2,3,,10000,4,2,2,2,2,2
